Image Name,Detection,Confidence,Quality
Image Name,Detection,Confidence,Quality
frame31695.jpg,smoke,0.2862795889377594,Bad Quality
frame36128.jpg,smoke,0.35646310448646545,Bad Quality
frame10927.jpg,No detection,0,Good Quality
frame15708.jpg,smoke,0.45971453189849854,Bad Quality
frame33882.jpg,No detection,0,Good Quality
frame29093.jpg,smoke,0.2896203100681305,Bad Quality
frame34914.jpg,smoke,0.49029481410980225,Bad Quality
frame1515.jpg,No detection,0,Good Quality
frame13777.jpg,smoke,0.34464311599731445,Bad Quality
frame33712.jpg,smoke,0.2736821174621582,Bad Quality
frame21431.jpg,smoke,0.45183977484703064,Bad Quality
frame14354.jpg,No detection,0,Good Quality
frame20801.jpg,smoke,0.3519836366176605,Bad Quality
frame28638.jpg,smoke,0.26025521755218506,Bad Quality
frame13126.jpg,smoke,0.432201623916626,Bad Quality
frame15101.jpg,smoke,0.4005671739578247,Bad Quality
frame9481.jpg,smoke,0.4438619911670685,Bad Quality
frame23167.jpg,No detection,0,Good Quality
frame13048.jpg,smoke,0.4554918706417084,Bad Quality
frame6961.jpg,smoke,0.4251694083213806,Bad Quality
frame17899.jpg,smoke,0.39341458678245544,Bad Quality
frame24297.jpg,smoke,0.3260864019393921,Bad Quality
frame28728.jpg,smoke,0.4243081510066986,Bad Quality
frame12217.jpg,smoke,0.4321081042289734,Bad Quality
frame37710.jpg,No detection,0,Good Quality
frame15153.jpg,smoke,0.27303972840309143,Bad Quality
frame13719.jpg,smoke,0.42675256729125977,Bad Quality
frame7527.jpg,smoke,0.28729331493377686,Bad Quality
frame26860.jpg,smoke,0.30235835909843445,Bad Quality
frame33775.jpg,No detection,0,Good Quality
frame7962.jpg,smoke,0.3529670238494873,Bad Quality
frame20692.jpg,smoke,0.34849971532821655,Bad Quality
frame25050.jpg,smoke,0.26447930932044983,Bad Quality
frame13856.jpg,smoke,0.28709927201271057,Bad Quality
frame27456.jpg,smoke,0.261705607175827,Bad Quality
frame28224.jpg,smoke,0.31979113817214966,Bad Quality
frame22365.jpg,smoke,0.31795942783355713,Bad Quality
frame2365.jpg,smoke,0.3178291320800781,Bad Quality
frame11353.jpg,smoke,0.30089613795280457,Bad Quality
frame38881.jpg,smoke,0.29107430577278137,Bad Quality
frame15966.jpg,smoke,0.4920794367790222,Bad Quality
frame24077.jpg,smoke,0.45838987827301025,Bad Quality
frame28011.jpg,smoke,0.3702268898487091,Bad Quality
frame11539.jpg,smoke,0.4262547492980957,Bad Quality
frame31489.jpg,smoke,0.3207392394542694,Bad Quality
frame10795.jpg,smoke,0.25997394323349,Bad Quality
frame9080.jpg,smoke,0.47263187170028687,Bad Quality
frame10092.jpg,smoke,0.4125230610370636,Bad Quality
frame34459.jpg,No detection,0,Good Quality
frame48.jpg,No detection,0,Good Quality
frame25361.jpg,No detection,0,Good Quality
frame36297.jpg,smoke,0.37580904364585876,Bad Quality
frame21976.jpg,smoke,0.30614396929740906,Bad Quality
frame21357.jpg,smoke,0.47672730684280396,Bad Quality
frame7053.jpg,smoke,0.4308651387691498,Bad Quality
frame9423.jpg,smoke,0.45666971802711487,Bad Quality
frame22545.jpg,smoke,0.27220577001571655,Bad Quality
frame7707.jpg,smoke,0.30385246872901917,Bad Quality
frame14483.jpg,smoke,0.2693973481655121,Bad Quality
frame37060.jpg,No detection,0,Good Quality
frame26245.jpg,smoke,0.4016912281513214,Bad Quality
frame38450.jpg,No detection,0,Good Quality
frame3501.jpg,smoke,0.3558310270309448,Bad Quality
frame8192.jpg,smoke,0.3353056311607361,Bad Quality
frame17018.jpg,smoke,0.3743796944618225,Bad Quality
frame26295.jpg,smoke,0.4160816967487335,Bad Quality
frame28124.jpg,smoke,0.33284109830856323,Bad Quality
frame35580.jpg,smoke,0.3021371066570282,Bad Quality
frame23563.jpg,smoke,0.4701117277145386,Bad Quality
frame34133.jpg,No detection,0,Good Quality
frame27798.jpg,smoke,0.4127466678619385,Bad Quality
frame8828.jpg,smoke,0.3637825548648834,Bad Quality
frame6598.jpg,No detection,0,Good Quality
frame28858.jpg,No detection,0,Good Quality
frame32428.jpg,No detection,0,Good Quality
frame8031.jpg,smoke,0.2588537335395813,Bad Quality
frame24904.jpg,smoke,0.28173187375068665,Bad Quality
frame5410.jpg,No detection,0,Good Quality
frame39722.jpg,No detection,0,Good Quality
frame37390.jpg,No detection,0,Good Quality
frame30377.jpg,No detection,0,Good Quality
frame38547.jpg,No detection,0,Good Quality
frame31608.jpg,smoke,0.2565932869911194,Bad Quality
frame14186.jpg,No detection,0,Good Quality
frame9011.jpg,smoke,0.49734818935394287,Bad Quality
frame33135.jpg,smoke,0.3856120705604553,Bad Quality
frame41143.jpg,No detection,0,Good Quality
frame7279.jpg,smoke,0.3510790467262268,Bad Quality
frame23386.jpg,smoke,0.42228078842163086,Bad Quality
frame18591.jpg,smoke,0.3377237915992737,Bad Quality
frame31437.jpg,No detection,0,Good Quality
frame21068.jpg,smoke,0.341879278421402,Bad Quality
frame11089.jpg,smoke,0.28515535593032837,Bad Quality
frame12591.jpg,smoke,0.40278372168540955,Bad Quality
frame5534.jpg,smoke,0.4183551073074341,Bad Quality
frame40054.jpg,No detection,0,Good Quality
frame29272.jpg,smoke,0.2922230064868927,Bad Quality
frame35684.jpg,smoke,0.3552049994468689,Bad Quality
frame34984.jpg,smoke,0.300849974155426,Bad Quality
frame25821.jpg,No detection,0,Good Quality
frame9756.jpg,smoke,0.459888756275177,Bad Quality
frame28455.jpg,No detection,0,Good Quality
frame18655.jpg,No detection,0,Good Quality
frame28309.jpg,smoke,0.43349385261535645,Bad Quality
frame23388.jpg,smoke,0.2995648682117462,Bad Quality
frame33327.jpg,No detection,0,Good Quality
frame19314.jpg,smoke,0.35780540108680725,Bad Quality
frame2344.jpg,smoke,0.3340180814266205,Bad Quality
frame8265.jpg,smoke,0.3436166048049927,Bad Quality
frame24678.jpg,No detection,0,Good Quality
frame24431.jpg,smoke,0.2764008343219757,Bad Quality
frame22239.jpg,smoke,0.3043370842933655,Bad Quality
frame17011.jpg,smoke,0.4264380931854248,Bad Quality
frame3075.jpg,smoke,0.351633757352829,Bad Quality
frame25929.jpg,No detection,0,Good Quality
frame7160.jpg,No detection,0,Good Quality
frame31158.jpg,smoke,0.40540069341659546,Bad Quality
frame14240.jpg,smoke,0.3256700932979584,Bad Quality
frame5833.jpg,smoke,0.4755632281303406,Bad Quality
frame18885.jpg,smoke,0.2784743010997772,Bad Quality
frame36653.jpg,No detection,0,Good Quality
frame38830.jpg,No detection,0,Good Quality
